1.0,3.495656724211535,0.164620366722429,3.8066340950616095,0.1188372942640703
2.0,0.174743794203116,0.176407996779427,3.777059137349065,0.198312290583139
3.0,0.1178877241868031,0.11752480745616978,0.1587767842611196,3.7366605970406013
4.0,0.1166072459790886,3.24133157983336406,0.1631218672903318,0.1683345700198423
5.0,0.15453381160504065,1.175620570253732,2.18944758180962116,3.1410139849635664
6.0,3.1357968587236445,2.130195459148788,0.196238963671373,0.1173146217068098
45.0,3.495656724211535,0.164620366722429,3.8066340950616095,0.1188372942640703
46.0,0.174743794203116,0.176407996779427,3.777059137349065,0.198312290583139
47.0,0.1178877241868031,0.11752480745616978,0.1587767842611196,3.7366605970406013
48.0,0.1166072459790886,3.24133157983336406,0.1631218672903318,0.1683345700198423
49.0,0.15453381160504065,1.175620570253732,2.18944758180962116,3.1410139849635664
50.0,3.1357968587236445,2.130195459148788,0.196238963671373,0.1173146217068098
